edge_id,layer,relation,from_id,from_name,to_id,to_name,to_kind,subjects_studied,year,year_lo,year_hi,date_precision,evidence_tier,extractor,pattern_id,confidence,entry_uid,evidence_quote
ED_786af9741552c1c9e5d6,office,commissioned_by,PERSON_THALBY_BDZYZ,عبد العزيز الثعالبي,PARTY_HZB_HR_DSTWRY_TWNSY,الحزب الحر الدستوري التونسي,party,,1919,1919-01-01,1919-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:3.06,"وأوفد زعيمه

الشيخ عبد العزيز الثعالبي إلى باريس للدفاع عن قضية بلاده"
ED_439e180e242e3bc3b9e6,office,opposed_by,PERSON_THALBY_BDZYZ,عبد العزيز الثعالبي,PERSON_BWRQYBH_HBYB,الحبيب بورقيبة,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.11,فانفصلا عنهم وبادرا إلى عقد مؤتمر وطني في بلدة قصر هلال
ED_f1440cae077d6eebb287,office,opposed_by,PERSON_THALBY_BDZYZ,عبد العزيز الثعالبي,PERSON_MATRY_MHMWD,محمود الماطري,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.11,فانفصلا عنهم وبادرا إلى عقد مؤتمر وطني في بلدة قصر هلال
ED_d784419da6f12a3ec0d7,office,appointed_to,PERSON_THANY_AHMD,أحمد باي الثاني,OFFICE_AMARH,الإمارة,office,,,1929-01-01,1942-12-31,year_range,book_stated,llm,aalam-model-v1,0.80,aalam:3.08,الذي تولّى الإمارة من سنة 1929 إلى سنة 1942
ED_9771294ff1045f1ed1f5,office,appointed_to,PERSON_THANY_AHMD,أحمد باي الثاني,OFFICE_RSH_MMLKH_TWNSYH,عرش المملكة التونسية,office,,1929,1929-02-11,1929-02-11,year,book_stated,llm,aalam-model-v1,0.80,aalam:2.09,ارتقى الأمير أحمد باي الثاني إلى العرش في 11 فيفري 1929
ED_30ee42997c9eff706ab0,office,left_post,PERSON_THMAN,عثمان باي,OFFICE_RSH_HSYNY,العرش الحسيني,office,,1814,1814-12-20,1814-12-21,year,book_stated,llm,aalam-model-v1,0.80,aalam:1.02,وقد حصلت الفاجعة في الليلة الفاصلة بين 20 و21 ديسمبر 1814
ED_235b54fe9d3624739575,office,succeeded,PERSON_THMAN,عثمان باي,PERSON_HMWDH,حمودة باشا,person,,1814,1814-09-15,1814-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:1.02,عندما توفي حمودة باشا فجأة يوم 15 سبتمبر 1814
ED_eda8db6e99170e3134ca,office,appointed_to,PERSON_TLATLY_BDQADR,عبد القادر التلاتلي,COURT_MHKMH_ASTNAF_BTWNS,محكمة الاستئناف بتونس,court,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.15,وقد أصبح مستشاراً بمحكمة الاستكناف بتونس
ED_ec923f553d8a12e7c75f,office,appointed_to,PERSON_TLATLY_SADQ,الصادق التلاتلي,OFFICE_MFTSH_TLYM_ABTDAY_RBY,مفتش التعليم الابتدائي العربي,office,,1908,1908-01-01,1908-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:2.15,إحداث التعليم الابتدائي العربي وتنظيمه وتسييره بصفة
ED_bc30921468bd38fc4425,office,left_post,PERSON_TLATLY_SADQ,الصادق التلاتلي,OFFICE_MFTSH_TLYM_ABTDAY_RBY,مفتش التعليم الابتدائي العربي,office,,1930,1930-01-01,1930-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:2.15,الاحتفال الفخم المقام على شرفه يوم 18 أفريل 1930»
ED_c7b5dd499610aefdc1c0,office,appointed_to,PERSON_TLATLY_SADQ,الصادق التلاتلي,OFFICE_SLK_TLYM,سلك التعليم,office,,1892,1892-01-01,1892-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:2.15,الانتقطاع عن الدراسة والالتحاق سنة 1892 بسلك التعليم
ED_b472f33eeac53aba99e5,office,commissioned_by,PERSON_TLATLY_SADQ,الصادق التلاتلي,PERSON_SHARLYTY,شارليتي,person,,1908,1908-01-01,1908-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:2.15,كلفه مدير العلوم والمعارف شارليتي بمهمة إحداث التعليم الابتدائي العربي
ED_f03c998aaa4e5e134986,office,commissioned_by,PERSON_TLATLY_SADQ,الصادق التلاتلي,PERSON_THALBY_BDZYZ,الشيخ عبد العزيز الثعالبي,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.15,الشيخ عبد العزيز الثعالبي قد كلّفه بإعداد الفصل المخصّص للتعليم
ED_7433dfacff688d8d44e9,office,opposed_by,PERSON_TLATLY_SLAHALDYN,صلاح الدين التلاتلي,PERSON_BYRWTWN_MQYM_AM,المقيم العام بيروطون,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.15,بالرغم من معارضة المقيم العام الفرنسي بيروطون
ED_fe013c2f17e684b2cd12,office,appointed_to,PERSON_TRKY_MHMD,محمد التركي,OFFICE_MDYR_TSHRYFAT,مدير التشريفات,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.03,مدير التشريفات السابق الجنرال محيّد التركي الذي
ED_e5f85b5e68b5ebc04941,office,appointed_to,PERSON_WRDANY_LY,علي الورداني,OFFICE_AMYN_SR_KHYR_DYN,أمين سر خير الدين,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.01,قبل تكليفه بمهمة أمانة سرّه
ED_2b016c9bee5b1c54c7a1,office,appointed_to,PERSON_WRDANY_LY,علي الورداني,OFFICE_KATB_BTHH_LMYH,كاتب البعثة العلمية,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.01,اقترح على السلطان تعيينه كاتبا للبعثة
ED_e71111891a9a988b6542,office,appointed_to,PERSON_WRDANY_LY,علي الورداني,OFFICE_MNSH_BALQSM_AWL_TAB_LLWZARH_KBRY,منشئ بالقسم الأول التابع للوزارة الكبرى,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.01,"ثم منشئاً بالقسم الأول التابع للوزارة
الكبرى"
ED_833b6aabee66f97a4698,office,appointed_to,PERSON_WRDANY_LY,علي الورداني,OFFICE_MTRJM_LDY_MSALH_DLYH,مترجم لدى المصالح العدلية,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.01,عُيْن مترجماً لدى المصالح العدلية
ED_763c666d241252d6ed07,office,patronised_by,PERSON_WRDANY_LY,علي الورداني,PERSON_KHYRALDYN,خير الدين,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.01,كثيراً ما دعاه إلى تناول الطعام على مائدته، قبل تكليفه بمهمة أمانة سرّه
ED_17a476ff0f36195afaad,office,appointed_to,PERSON_YASHY_HSWNH,حسونة العياشي,OFFICE_MLM_BALMSTYR,معلم بالمستير,office,,1893,1893-01-01,1893-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:3.03,"سمي معلّماً بالمستير
(1893)"
ED_bb907810252a20082570,office,appointed_to,PERSON_YASHY_HSWNH,حسونة العياشي,OFFICE_MTRJM_BADARH_FLAHH,مترجم بإدارة الفلاحة,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.03,عُميّن لمدة قصيرة في منصب مترجم بإدارة الفلاحة
ED_ab3db30744432d5adbdd,office,patronised_by,PERSON_ZAFR,الشيخ ظافر,PERSON_BDHMYD_SLTAN,السلطان عبد الحميد,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.02,قصر السلطان عبد الحميد واكتساب ثقة الشيخين المؤتمنين على سياسته
ED_d0963c90d697237a6a2c,office,member_of,PERSON_ZAWSH_BDJLYL,عبد الجليل الزاوش,COURT_MHKMH_JNAYH,المحكمة الجنائية,court,,1911,1911-01-01,1911-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:2.13,"المحكمة
الجنائية حيث كان يشارك في إحدى جلساتها بوصفه عضواً محلفاً"
ED_60127cbd2fb4e61ee9d3,office,appointed_to,PERSON_ZAWSH_BDJLYL,عبد الجليل الزاوش,OFFICE_SHYKH_MDYNH_TWNS,شيخ مدينة تونس,office,,1934,1934-01-01,1934-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:2.13,وفى 18 ماي 1934 هين في منصب شيخ مدينة تونس
ED_c831d648765840f12bef,office,appointed_to,PERSON_ZAWSH_BDJLYL,عبد الجليل الزاوش,OFFICE_WALY_SWSH,والي سوسة,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.03,سيصبحان فيما بعد، الواحد تلو الآخر، واليبن على سوسة
ED_d5744641ccbfad67bbb0,office,appointed_to,PERSON_ZAWSH_BDJLYL,عبد الجليل الزاوش,OFFICE_WALY_SWSH,والي سوسة,office,,1917,1917-01-01,1917-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:2.13,عيّنته فى 15 مارس 1917 والياً على سوسة
ED_acffcf5df7800989e8ee,office,appointed_to,PERSON_ZAWSH_BDJLYL,عبد الجليل الزاوش,OFFICE_WZARH_DL,وزارة العدل,office,,1936,1936-01-01,1936-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:2.13,"عَيِّن على رأس وزارة
العدل التي ما فتى، يخيّم عليها ظلّ"
ED_dab8b11007f0a7442cf4,office,left_post,PERSON_ZAWSH_BDJLYL,عبد الجليل الزاوش,OFFICE_WZARH_DL,وزارة العدل,office,,1943,1943-01-01,1943-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:2.13,وفى أول جانفى 1943 استقال من منصبه
ED_40b58bd7059426a2dce7,office,appointed_to,PERSON_ZAWSH_BDJLYL,عبد الجليل الزاوش,OFFICE_WZYR_QLM_WALASTSHARH,وزير القلم والاستشارة,office,,1935,1935-01-01,1935-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:2.13,وفى السئة الموالية (7 أكتوير 1935) سمي وزيراً للقلم والاستشارة
ED_cc2f2e22172502d13787,office,member_of,PERSON_ZAWSH_BDJLYL,عبد الجليل الزاوش,ORG_MJLS_BLDY_BTWNS,المجلس البلدي بتونس,org,,1911,1911-01-01,1911-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:2.13,"بوصفه عضواً في
المجلس البلدي"
ED_6d58e607fd22200ed0e3,office,appointed_to,PERSON_ZAWSH_BDJLYL,عبد الجليل الزاوش,ORG_MJLS_SHWRY,المجلس الشوري,org,,1907,1907-01-01,1907-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:2.13,"وتعيين 16 نائبا

من الأعيان التونسيين من بينهم عبد الجليل الزاوش"
ED_c242461ace0c05e18165,office,succeeded,PERSON_ZAWSH_BDJLYL,عبد الجليل الزاوش,PERSON_SFR_BSHYR,البشير صفر,person,,1917,1917-01-01,1917-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:2.13,والياً على سوسة؛ خلفاً لصديقه البشير صفر
ED_c272e41b2eecee631302,office,appointed_to,PERSON_ZYZ_HMWDH_BNBD,حمودة بن عبد العزيز,OFFICE_MSTSHAR_BAY,مستشار الباي,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:1.02,حمودة بن عبد العزيز: مستشار الباي
